Customer ID,Recency,Frequency,Monetary,Days_Since_Last_Purchase,Churn_Risk,R_score,F_score,M_score,RFM_Score,Segment
12917.0,35,5,3765.2,35,Low Risk,3,3,4,334,Loyal Customers
12918.0,261,1,10953.5,261,High Risk,1,1,4,114,At Risk Customers
12920.0,206,3,323.86,206,High Risk,1,3,2,132,Loyal Customers
12921.0,1,39,19333.95,1,Low Risk,4,4,4,444,VIP Customers
12923.0,25,2,597.6,25,Low Risk,3,2,2,322,Regular Customers
12924.0,28,8,1535.7,28,Low Risk,3,4,3,343,Loyal Customers
12925.0,227,1,35.28,227,High Risk,1,1,1,111,At Risk Customers
12926.0,46,4,1523.97,46,Low Risk,3,3,3,333,Loyal Customers
12927.0,29,1,197.31,29,Low Risk,3,1,1,311,Regular Customers
12928.0,13,7,2242.19,13,Low Risk,4,4,4,444,VIP Customers
12931.0,15,42,50291.38,15,Low Risk,4,4,4,444,VIP Customers
12932.0,174,8,1698.56,174,High Risk,1,4,3,143,Loyal Customers
12933.0,15,5,1029.1,15,Low Risk,4,3,3,433,Loyal Customers
12934.0,371,1,181.65,371,High Risk,1,1,1,111,At Risk Customers
12935.0,10,8,2083.16,10,Low Risk,4,4,4,444,VIP Customers
12937.0,98,5,1593.34,98,High Risk,2,3,3,233,Loyal Customers
12939.0,14,12,13683.0,14,Low Risk,4,4,4,444,VIP Customers
12941.0,359,1,377.49,359,High Risk,1,1,2,112,At Risk Customers
12942.0,0,1,258.75,0,Low Risk,4,1,1,411,Regular Customers
12943.0,193,2,496.5,193,High Risk,1,2,2,122,At Risk Customers
12945.0,291,1,437.16,291,High Risk,1,1,2,112,At Risk Customers
12946.0,71,1,324.45,71,Low Risk,2,1,2,212,At Risk Customers
12947.0,8,1,304.04,8,Low Risk,4,1,1,411,Regular Customers
12948.0,365,2,252.48000000000002,365,High Risk,1,2,1,121,At Risk Customers
12949.0,17,14,11359.48,17,Low Risk,4,4,4,444,VIP Customers
12951.0,21,9,2149.65,21,Low Risk,3,4,4,344,Loyal Customers
12953.0,157,1,498.96000000000004,157,High Risk,1,1,2,112,At Risk Customers
12954.0,273,1,162.45,273,High Risk,1,1,1,111,At Risk Customers
12956.0,319,3,413.82,319,High Risk,1,3,2,132,Loyal Customers
12957.0,176,5,4689.43,176,High Risk,1,3,4,134,Loyal Customers
12958.0,35,2,467.34,35,Low Risk,3,2,2,322,Regular Customers
12959.0,119,1,150.95,119,High Risk,2,1,1,211,At Risk Customers
12960.0,48,4,1322.07,48,Low Risk,3,3,3,333,Loyal Customers
12961.0,14,1,211.99,14,Low Risk,4,1,1,411,Regular Customers
12963.0,0,5,1744.96,0,Low Risk,4,3,4,434,Loyal Customers
12964.0,72,1,132.24,72,Low Risk,2,1,1,211,At Risk Customers
12967.0,6,2,2646.02,6,Low Risk,4,2,4,424,Regular Customers
12969.0,237,1,122.45,237,High Risk,1,1,1,111,At Risk Customers
12970.0,15,6,1048.13,15,Low Risk,4,4,3,443,VIP Customers
12971.0,1,33,4782.88,1,Low Risk,4,4,4,444,VIP Customers
12972.0,48,4,1161.2,48,Low Risk,3,3,3,333,Loyal Customers
12973.0,48,1,385.55,48,Low Risk,3,1,2,312,Regular Customers
12974.0,200,1,264.15,200,High Risk,1,1,1,111,At Risk Customers
12975.0,71,6,2100.09,71,Low Risk,2,4,4,244,Loyal Customers
12976.0,13,7,2417.7799999999997,13,Low Risk,4,4,4,444,VIP Customers
12977.0,136,3,474.64,136,High Risk,1,3,2,132,Loyal Customers
12978.0,20,5,2502.82,20,Low Risk,3,3,4,334,Loyal Customers
12979.0,364,1,517.7,364,High Risk,1,1,2,112,At Risk Customers
12980.0,21,12,8870.880000000001,21,Low Risk,3,4,4,344,Loyal Customers
12982.0,29,7,2354.27,29,Low Risk,3,4,4,344,Loyal Customers
12983.0,233,1,490.08000000000004,233,High Risk,1,1,2,112,At Risk Customers
12986.0,63,10,2729.84,63,Low Risk,2,4,4,244,Loyal Customers
12987.0,55,3,753.51,55,Low Risk,2,3,3,233,Loyal Customers
12989.0,59,18,6627.64,59,Low Risk,2,4,4,244,Loyal Customers
12990.0,52,4,546.0,52,Low Risk,3,3,2,332,Loyal Customers
12991.0,24,1,261.06,24,Low Risk,3,1,1,311,Regular Customers
12992.0,360,1,93.35000000000001,360,High Risk,1,1,1,111,At Risk Customers
12993.0,80,4,844.87,80,Low Risk,2,3,3,233,Loyal Customers
12996.0,10,1,355.5,10,Low Risk,4,1,2,412,Regular Customers
12997.0,29,4,884.02,29,Low Risk,3,3,3,333,Loyal Customers
12998.0,127,3,920.08,127,High Risk,2,3,3,233,Loyal Customers
13000.0,360,1,497.65000000000003,360,High Risk,1,1,2,112,At Risk Customers
13001.0,39,20,14256.68,39,Low Risk,3,4,4,344,Loyal Customers
13002.0,51,2,293.18,51,Low Risk,3,2,1,321,Regular Customers
13004.0,21,18,5994.94,21,Low Risk,3,4,4,344,Loyal Customers
13005.0,66,2,485.98,66,Low Risk,2,2,2,222,At Risk Customers
13007.0,214,1,175.25,214,High Risk,1,1,1,111,At Risk Customers
13008.0,32,2,382.66,32,Low Risk,3,2,2,322,Regular Customers
13009.0,307,1,234.0,307,High Risk,1,1,1,111,At Risk Customers
13010.0,9,2,330.12,9,Low Risk,4,2,2,422,Regular Customers
13011.0,7,1,50.550000000000004,7,Low Risk,4,1,1,411,Regular Customers
13012.0,64,3,1310.99,64,Low Risk,2,3,3,233,Loyal Customers
13013.0,6,18,7814.83,6,Low Risk,4,4,4,444,VIP Customers
13014.0,67,1,1914.8,67,Low Risk,2,1,4,214,At Risk Customers
13015.0,73,6,3240.14,73,Low Risk,2,4,4,244,Loyal Customers
13018.0,48,7,2485.46,48,Low Risk,3,4,4,344,Loyal Customers
13019.0,14,6,1229.95,14,Low Risk,4,4,3,443,VIP Customers
13020.0,197,2,618.96,197,High Risk,1,2,2,122,At Risk Customers
13021.0,9,8,2270.86,9,Low Risk,4,4,4,444,VIP Customers
13022.0,64,1,65.3,64,Low Risk,2,1,1,211,At Risk Customers
13023.0,163,1,759.13,163,High Risk,1,1,3,113,At Risk Customers
13024.0,105,2,555.87,105,High Risk,2,2,2,222,At Risk Customers
13025.0,366,1,323.39,366,High Risk,1,1,2,112,At Risk Customers
13026.0,123,4,757.72,123,High Risk,2,3,3,233,Loyal Customers
13027.0,20,13,10327.2,20,Low Risk,3,4,4,344,Loyal Customers
13029.0,9,2,679.8,9,Low Risk,4,2,2,422,Regular Customers
13030.0,3,1,402.36,3,Low Risk,4,1,2,412,Regular Customers
13031.0,42,5,3292.84,42,Low Risk,3,3,4,334,Loyal Customers
13032.0,27,7,1805.78,27,Low Risk,3,4,4,344,Loyal Customers
13033.0,64,1,30.0,64,Low Risk,2,1,1,211,At Risk Customers
13034.0,4,2,279.91,4,Low Risk,4,2,1,421,Regular Customers
13035.0,66,1,442.32,66,Low Risk,2,1,2,212,At Risk Customers
13036.0,319,1,307.1,319,High Risk,1,1,1,111,At Risk Customers
13037.0,34,9,3033.88,34,Low Risk,3,4,4,344,Loyal Customers
13039.0,219,4,1010.73,219,High Risk,1,3,3,133,Loyal Customers
13041.0,85,4,799.13,85,Low Risk,2,3,3,233,Loyal Customers
13042.0,233,3,1488.59,233,High Risk,1,3,3,133,Loyal Customers
13044.0,127,10,4287.58,127,High Risk,2,4,4,244,Loyal Customers
13045.0,36,2,503.64,36,Low Risk,3,2,2,322,Regular Customers
13046.0,91,1,319.94,91,High Risk,2,1,2,212,At Risk Customers
13047.0,8,17,5557.62,8,Low Risk,4,4,4,444,VIP Customers
13048.0,71,5,2229.72,71,Low Risk,2,3,4,234,Loyal Customers
13049.0,24,2,751.5600000000001,24,Low Risk,3,2,3,323,Regular Customers
13050.0,1,19,6477.67,1,Low Risk,4,4,4,444,VIP Customers
13051.0,213,2,155.8,213,High Risk,1,2,1,121,At Risk Customers
13052.0,55,6,2771.18,55,Low Risk,2,4,4,244,Loyal Customers
13053.0,256,1,127.65,256,High Risk,1,1,1,111,At Risk Customers
13055.0,64,1,1106.7,64,Low Risk,2,1,3,213,At Risk Customers
13056.0,186,1,209.48,186,High Risk,1,1,1,111,At Risk Customers
13057.0,165,3,709.59,165,High Risk,1,3,3,133,Loyal Customers
13059.0,48,9,2108.37,48,Low Risk,3,4,4,344,Loyal Customers
13063.0,115,1,188.4,115,High Risk,2,1,1,211,At Risk Customers
13064.0,185,2,561.25,185,High Risk,1,2,2,122,At Risk Customers
13065.0,8,5,1055.05,8,Low Risk,4,3,3,433,Loyal Customers
13067.0,44,2,393.05,44,Low Risk,3,2,2,322,Regular Customers
13069.0,4,16,5185.51,4,Low Risk,4,4,4,444,VIP Customers
13070.0,94,3,522.9,94,High Risk,2,3,2,232,Loyal Customers
13071.0,247,1,129.22,247,High Risk,1,1,1,111,At Risk Customers
13073.0,46,2,418.08,46,Low Risk,3,2,2,322,Regular Customers
13074.0,146,4,1378.74,146,High Risk,1,3,3,133,Loyal Customers
13076.0,92,1,135.4,92,High Risk,2,1,1,211,At Risk Customers
13077.0,1,8,2326.35,1,Low Risk,4,4,4,444,VIP Customers
13078.0,1,32,16904.510000000002,1,Low Risk,4,4,4,444,VIP Customers
13079.0,52,1,199.08,52,Low Risk,3,1,1,311,Regular Customers
13080.0,36,3,222.65,36,Low Risk,3,3,1,331,Loyal Customers
13081.0,6,19,30867.77,6,Low Risk,4,4,4,444,VIP Customers
13082.0,59,12,3722.12,59,Low Risk,2,4,4,244,Loyal Customers
13083.0,60,1,91.67999999999999,60,Low Risk,2,1,1,211,At Risk Customers
13084.0,126,1,122.39999999999999,126,High Risk,2,1,1,211,At Risk Customers
13085.0,314,6,2017.2,314,High Risk,1,4,4,144,Loyal Customers
13086.0,17,1,439.33000000000004,17,Low Risk,4,1,2,412,Regular Customers
13087.0,361,1,313.64,361,High Risk,1,1,2,112,At Risk Customers
13088.0,52,1,236.11,52,Low Risk,3,1,1,311,Regular Customers
13089.0,3,109,57885.45,3,Low Risk,4,4,4,444,VIP Customers
13090.0,0,13,5189.32,0,Low Risk,4,4,4,444,VIP Customers
13091.0,364,2,1976.0,364,High Risk,1,2,4,124,At Risk Customers
13092.0,49,7,1662.45,49,Low Risk,3,4,3,343,Loyal Customers
13093.0,8,48,47111.18,8,Low Risk,4,4,4,444,VIP Customers
13094.0,3,2,505.8,3,Low Risk,4,2,2,422,Regular Customers
13096.0,29,1,419.70000000000005,29,Low Risk,3,1,2,312,Regular Customers
13097.0,23,18,7320.88,23,Low Risk,3,4,4,344,Loyal Customers
13101.0,133,3,594.21,133,High Risk,2,3,2,232,Loyal Customers
13102.0,0,14,5272.83,0,Low Risk,4,4,4,444,VIP Customers
13103.0,72,2,465.70000000000005,72,Low Risk,2,2,2,222,At Risk Customers
13104.0,50,3,610.62,50,Low Risk,3,3,2,332,Loyal Customers
13105.0,71,1,72.0,71,Low Risk,2,1,1,211,At Risk Customers
13106.0,48,1,526.96,48,Low Risk,3,1,2,312,Regular Customers
13107.0,48,5,3721.45,48,Low Risk,3,3,4,334,Loyal Customers
13108.0,7,2,748.46,7,Low Risk,4,2,3,423,Regular Customers
13109.0,186,1,347.49,186,High Risk,1,1,2,112,At Risk Customers
13110.0,72,5,1468.8000000000002,72,Low Risk,2,3,3,233,Loyal Customers
13111.0,353,1,321.88000000000005,353,High Risk,1,1,2,112,At Risk Customers
13112.0,176,1,20.6,176,High Risk,1,1,1,111,At Risk Customers
13113.0,1,14,6357.08,1,Low Risk,4,4,4,444,VIP Customers
13114.0,365,1,234.38,365,High Risk,1,1,1,111,At Risk Customers
13115.0,14,6,3199.92,14,Low Risk,4,4,4,444,VIP Customers
13117.0,0,12,1658.8999999999999,0,Low Risk,4,4,3,443,VIP Customers
13118.0,11,4,1217.6,11,Low Risk,4,3,3,433,Loyal Customers
13119.0,303,1,134.9,303,High Risk,1,1,1,111,At Risk Customers
13123.0,107,2,506.75,107,High Risk,2,2,2,222,At Risk Customers
13124.0,20,1,885.33,20,Low Risk,3,1,3,313,Regular Customers
13125.0,158,1,148.62,158,High Risk,1,1,1,111,At Risk Customers
13126.0,1,7,1898.6100000000001,1,Low Risk,4,4,4,444,VIP Customers
13128.0,266,1,263.5,266,High Risk,1,1,1,111,At Risk Customers
13129.0,87,2,233.25,87,Low Risk,2,2,1,221,At Risk Customers
13131.0,53,4,2240.47,53,Low Risk,2,3,4,234,Loyal Customers
13133.0,94,1,90.65,94,High Risk,2,1,1,211,At Risk Customers
13134.0,37,2,681.65,37,Low Risk,3,2,2,322,Regular Customers
13135.0,126,1,275.45,126,High Risk,2,1,1,211,At Risk Customers
13136.0,10,8,3666.9500000000003,10,Low Risk,4,4,4,444,VIP Customers
13137.0,21,8,3983.65,21,Low Risk,3,4,4,344,Loyal Customers
13138.0,7,2,504.85,7,Low Risk,4,2,2,422,Regular Customers
13139.0,72,1,3138.04,72,Low Risk,2,1,4,214,At Risk Customers
13140.0,1,3,790.71,1,Low Risk,4,3,3,433,Loyal Customers
13141.0,20,12,5267.33,20,Low Risk,3,4,4,344,Loyal Customers
13143.0,219,1,405.1,219,High Risk,1,1,2,112,At Risk Customers
13144.0,66,1,24.4,66,Low Risk,2,1,1,211,At Risk Customers
13145.0,7,4,805.0,7,Low Risk,4,3,3,433,Loyal Customers
13148.0,24,14,4814.56,24,Low Risk,3,4,4,344,Loyal Customers
13150.0,119,3,449.96999999999997,119,High Risk,2,3,2,232,Loyal Customers
13151.0,260,2,1207.34,260,High Risk,1,2,3,123,At Risk Customers
13152.0,52,7,2146.38,52,Low Risk,3,4,4,344,Loyal Customers
13154.0,34,3,1624.84,34,Low Risk,3,3,3,333,Loyal Customers
13155.0,3,3,778.42,3,Low Risk,4,3,3,433,Loyal Customers
13156.0,20,3,1586.54,20,Low Risk,3,3,3,333,Loyal Customers
13157.0,44,5,3946.14,44,Low Risk,3,3,4,334,Loyal Customers
13158.0,23,1,307.12,23,Low Risk,3,1,1,311,Regular Customers
13161.0,135,1,359.38,135,High Risk,2,1,2,212,At Risk Customers
13162.0,15,12,7587.2,15,Low Risk,4,4,4,444,VIP Customers
13163.0,245,1,17.65,245,High Risk,1,1,1,111,At Risk Customers
13164.0,204,2,372.2,204,High Risk,1,2,2,122,At Risk Customers
13165.0,48,1,429.68,48,Low Risk,3,1,2,312,Regular Customers
13166.0,49,1,458.73,49,Low Risk,3,1,2,312,Regular Customers
13167.0,25,1,333.82,25,Low Risk,3,1,2,312,Regular Customers
13168.0,177,1,541.14,177,High Risk,1,1,2,112,At Risk Customers
13169.0,197,1,127.2,197,High Risk,1,1,1,111,At Risk Customers
13172.0,35,1,69.6,35,Low Risk,3,1,1,311,Regular Customers
13173.0,2,10,2212.11,2,Low Risk,4,4,4,444,VIP Customers
13174.0,4,10,6621.6,4,Low Risk,4,4,4,444,VIP Customers
13175.0,217,2,831.45,217,High Risk,1,2,3,123,At Risk Customers
13177.0,65,1,229.75,65,Low Risk,2,1,1,211,At Risk Customers
13178.0,32,10,8333.72,32,Low Risk,3,4,4,344,Loyal Customers
13179.0,253,1,572.3100000000001,253,High Risk,1,1,2,112,At Risk Customers
13180.0,242,1,86.10000000000001,242,High Risk,1,1,1,111,At Risk Customers
13181.0,16,1,359.69,16,Low Risk,4,1,2,412,Regular Customers
13183.0,29,6,3078.4,29,Low Risk,3,4,4,344,Loyal Customers
13187.0,259,3,105.34,259,High Risk,1,3,1,131,Loyal Customers
13190.0,179,3,570.66,179,High Risk,1,3,2,132,Loyal Customers
13191.0,293,1,164.69,293,High Risk,1,1,1,111,At Risk Customers
13192.0,170,4,1646.6399999999999,170,High Risk,1,3,3,133,Loyal Customers
13194.0,56,1,412.08,56,Low Risk,2,1,2,212,At Risk Customers
13195.0,49,1,136.73,49,Low Risk,3,1,1,311,Regular Customers
13196.0,78,3,1271.06,78,Low Risk,2,3,3,233,Loyal Customers
13197.0,244,1,373.01000000000005,244,High Risk,1,1,2,112,At Risk Customers
13198.0,22,2,1572.99,22,Low Risk,3,2,3,323,Regular Customers
13199.0,1,30,6615.77,1,Low Risk,4,4,4,444,VIP Customers
13201.0,137,4,1233.06,137,High Risk,1,3,3,133,Loyal Customers
13202.0,29,7,1580.3,29,Low Risk,3,4,3,343,Loyal Customers
13203.0,21,6,1778.79,21,Low Risk,3,4,4,344,Loyal Customers
13204.0,366,1,966.6600000000001,366,High Risk,1,1,3,113,At Risk Customers
13205.0,78,1,2803.2,78,Low Risk,2,1,4,214,At Risk Customers
13206.0,35,13,8308.19,35,Low Risk,3,4,4,344,Loyal Customers
13207.0,86,2,285.6,86,Low Risk,2,2,1,221,At Risk Customers
13208.0,84,3,758.65,84,Low Risk,2,3,3,233,Loyal Customers
13209.0,149,5,2617.9,149,High Risk,1,3,4,134,Loyal Customers
13211.0,16,7,1523.35,16,Low Risk,4,4,3,443,VIP Customers
13213.0,18,6,2330.94,18,Low Risk,3,4,4,344,Loyal Customers
13214.0,52,7,3264.23,52,Low Risk,3,4,4,344,Loyal Customers
13215.0,37,1,81.6,37,Low Risk,3,1,1,311,Regular Customers
13217.0,290,1,132.5,290,High Risk,1,1,1,111,At Risk Customers
13219.0,253,1,76.23,253,High Risk,1,1,1,111,At Risk Customers
13220.0,210,1,516.8,210,High Risk,1,1,2,112,At Risk Customers
13222.0,212,1,88.5,212,High Risk,1,1,1,111,At Risk Customers
13223.0,58,4,805.9200000000001,58,Low Risk,2,3,3,233,Loyal Customers
13225.0,56,9,9796.23,56,Low Risk,2,4,4,244,Loyal Customers
13226.0,28,1,204.25,28,Low Risk,3,1,1,311,Regular Customers
13230.0,0,17,3457.83,0,Low Risk,4,4,4,444,VIP Customers
13233.0,55,2,571.34,55,Low Risk,2,2,2,222,At Risk Customers
13234.0,307,2,346.5,307,High Risk,1,2,2,122,At Risk Customers
13237.0,22,1,643.0,22,Low Risk,3,1,2,312,Regular Customers
13238.0,65,2,305.9,65,Low Risk,2,2,1,221,At Risk Customers
13239.0,72,4,1265.1299999999999,72,Low Risk,2,3,3,233,Loyal Customers
13240.0,0,5,1036.21,0,Low Risk,4,3,3,433,Loyal Customers
13241.0,46,1,112.53,46,Low Risk,3,1,1,311,Regular Customers
13242.0,86,4,429.0,86,Low Risk,2,3,2,232,Loyal Customers
13243.0,84,4,635.26,84,Low Risk,2,3,2,232,Loyal Customers
13245.0,67,1,558.72,67,Low Risk,2,1,2,212,At Risk Customers
13246.0,28,5,1390.23,28,Low Risk,3,3,3,333,Loyal Customers
13249.0,36,6,897.52,36,Low Risk,3,4,3,343,Loyal Customers
13250.0,95,2,253.09,95,High Risk,2,2,1,221,At Risk Customers
13251.0,37,1,252.68,37,Low Risk,3,1,1,311,Regular Customers
13252.0,29,2,399.3,29,Low Risk,3,2,2,322,Regular Customers
13253.0,65,2,1920.71,65,Low Risk,2,2,4,224,At Risk Customers
13254.0,11,1,51.410000000000004,11,Low Risk,4,1,1,411,Regular Customers
13255.0,8,2,504.95,8,Low Risk,4,2,2,422,Regular Customers
13257.0,71,1,149.75,71,Low Risk,2,1,1,211,At Risk Customers
13258.0,14,2,336.59999999999997,14,Low Risk,4,2,2,422,Regular Customers
13259.0,32,8,1119.36,32,Low Risk,3,4,3,343,Loyal Customers
13262.0,24,2,373.16,24,Low Risk,3,2,2,322,Regular Customers
13263.0,28,4,1239.27,28,Low Risk,3,3,3,333,Loyal Customers
13264.0,77,1,722.5600000000001,77,Low Risk,2,1,3,213,At Risk Customers
13266.0,48,7,2300.78,48,Low Risk,3,4,4,344,Loyal Customers
13267.0,1,18,5236.77,1,Low Risk,4,4,4,444,VIP Customers
13269.0,4,14,3545.47,4,Low Risk,4,4,4,444,VIP Customers
13270.0,1,1,590.0,1,Low Risk,4,1,2,412,Regular Customers
13274.0,44,1,360.85,44,Low Risk,3,1,2,312,Regular Customers
13275.0,18,2,238.86,18,Low Risk,3,2,1,321,Regular Customers
13276.0,32,3,1300.98,32,Low Risk,3,3,3,333,Loyal Customers
13277.0,15,3,264.9,15,Low Risk,4,3,1,431,Loyal Customers
13278.0,34,3,893.12,34,Low Risk,3,3,3,333,Loyal Customers
13280.0,14,4,1494.87,14,Low Risk,4,3,3,433,Loyal Customers
13281.0,74,1,350.85,74,Low Risk,2,1,2,212,At Risk Customers
13282.0,41,1,181.05,41,Low Risk,3,1,1,311,Regular Customers
13283.0,202,2,279.7,202,High Risk,1,2,1,121,At Risk Customers
13285.0,235,2,655.47,235,High Risk,1,2,2,122,At Risk Customers
13286.0,235,1,734.91,235,High Risk,1,1,3,113,At Risk Customers
13287.0,238,3,781.59,238,High Risk,1,3,3,133,Loyal Customers
13288.0,78,5,927.61,78,Low Risk,2,3,3,233,Loyal Customers
13289.0,358,1,307.95,358,High Risk,1,1,2,112,At Risk Customers
13290.0,73,1,208.63,73,Low Risk,2,1,1,211,At Risk Customers
13291.0,49,10,2909.68,49,Low Risk,3,4,4,344,Loyal Customers
13292.0,50,3,415.57,50,Low Risk,3,3,2,332,Loyal Customers
13293.0,27,6,1192.94,27,Low Risk,3,4,3,343,Loyal Customers
13294.0,281,1,815.79,281,High Risk,1,1,3,113,At Risk Customers
13295.0,11,3,900.77,11,Low Risk,4,3,3,433,Loyal Customers
13296.0,58,5,705.11,58,Low Risk,2,3,3,233,Loyal Customers
13297.0,20,3,2278.77,20,Low Risk,3,3,4,334,Loyal Customers
13299.0,58,2,1076.2,58,Low Risk,2,2,3,223,At Risk Customers
13300.0,23,2,913.62,23,Low Risk,3,2,3,323,Regular Customers
13302.0,161,1,95.45,161,High Risk,1,1,1,111,At Risk Customers
13303.0,35,1,61.72,35,Low Risk,3,1,1,311,Regular Customers
13304.0,90,3,917.57,90,Low Risk,2,3,3,233,Loyal Customers
13305.0,7,7,1751.75,7,Low Risk,4,4,4,444,VIP Customers
13306.0,65,1,53.65,65,Low Risk,2,1,1,211,At Risk Customers
13307.0,122,2,258.34,122,High Risk,2,2,1,221,At Risk Customers
13308.0,231,1,284.86,231,High Risk,1,1,1,111,At Risk Customers
13309.0,27,1,249.58,27,Low Risk,3,1,1,311,Regular Customers
13310.0,15,2,409.17,15,Low Risk,4,2,2,422,Regular Customers
13312.0,86,1,124.75,86,Low Risk,2,1,1,211,At Risk Customers
13313.0,114,7,1890.0,114,High Risk,2,4,4,244,Loyal Customers
13315.0,324,1,310.26,324,High Risk,1,1,2,112,At Risk Customers
13316.0,27,6,7207.89,27,Low Risk,3,4,4,344,Loyal Customers
13317.0,20,13,4212.411,20,Low Risk,3,4,4,344,Loyal Customers
13319.0,0,34,11236.95,0,Low Risk,4,4,4,444,VIP Customers
13320.0,69,2,679.4,69,Low Risk,2,2,2,222,At Risk Customers
13324.0,63,8,3391.52,63,Low Risk,2,4,4,244,Loyal Customers
13326.0,67,1,281.76,67,Low Risk,2,1,1,211,At Risk Customers
13327.0,0,14,6251.71,0,Low Risk,4,4,4,444,VIP Customers
13329.0,1,7,4323.97,1,Low Risk,4,4,4,444,VIP Customers
13330.0,90,3,1655.17,90,Low Risk,2,3,3,233,Loyal Customers
13331.0,36,1,262.4,36,Low Risk,3,1,1,311,Regular Customers
13333.0,46,3,1015.74,46,Low Risk,3,3,3,333,Loyal Customers
13334.0,171,2,2699.48,171,High Risk,1,2,4,124,At Risk Customers
13337.0,181,1,1575.26,181,High Risk,1,1,3,113,At Risk Customers
13338.0,176,3,1958.6,176,High Risk,1,3,4,134,Loyal Customers
13340.0,52,5,11364.08,52,Low Risk,3,3,4,334,Loyal Customers
13346.0,97,6,299.4,97,High Risk,2,4,1,241,Loyal Customers
13357.0,129,4,3196.11,129,High Risk,2,3,4,234,Loyal Customers
13359.0,38,1,603.75,38,Low Risk,3,1,2,312,Regular Customers
13360.0,66,4,1553.65,66,Low Risk,2,3,3,233,Loyal Customers
13361.0,107,2,1450.5,107,High Risk,2,2,3,223,At Risk Customers
13362.0,13,3,2303.33,13,Low Risk,4,3,4,434,Loyal Customers
13363.0,44,1,731.36,44,Low Risk,3,1,3,313,Regular Customers
13367.0,66,1,510.20000000000005,66,Low Risk,2,1,2,212,At Risk Customers
13368.0,49,2,498.1,49,Low Risk,3,2,2,322,Regular Customers
13369.0,0,1,308.28000000000003,0,Low Risk,4,1,2,412,Regular Customers
13370.0,6,1,754.87,6,Low Risk,4,1,3,413,Regular Customers
13371.0,140,2,2297.66,140,High Risk,1,2,4,124,At Risk Customers
13373.0,50,3,4274.94,50,Low Risk,3,3,4,334,Loyal Customers
13374.0,49,2,422.8,49,Low Risk,3,2,2,322,Regular Customers
13375.0,79,1,1013.58,79,Low Risk,2,1,3,213,At Risk Customers
13377.0,31,2,1552.88,31,Low Risk,3,2,3,323,Regular Customers
13380.0,67,1,62.4,67,Low Risk,2,1,1,211,At Risk Customers
13381.0,14,6,4585.06,14,Low Risk,4,4,4,444,VIP Customers
13382.0,63,4,1164.59,63,Low Risk,2,3,3,233,Loyal Customers
13383.0,178,1,305.28000000000003,178,High Risk,1,1,1,111,At Risk Customers
13384.0,25,4,2528.9,25,Low Risk,3,3,4,334,Loyal Customers
13386.0,49,2,835.46,49,Low Risk,3,2,3,323,Regular Customers
13387.0,52,1,186.94,52,Low Risk,3,1,1,311,Regular Customers
13388.0,238,1,508.55,238,High Risk,1,1,2,112,At Risk Customers
13392.0,312,1,91.14,312,High Risk,1,1,1,111,At Risk Customers
13393.0,218,4,1131.45,218,High Risk,1,3,3,133,Loyal Customers
13394.0,14,11,4101.68,14,Low Risk,4,4,4,444,VIP Customers
13395.0,35,2,872.51,35,Low Risk,3,2,3,323,Regular Customers
13397.0,72,5,1647.74,72,Low Risk,2,3,3,233,Loyal Customers
13398.0,83,1,213.0,83,Low Risk,2,1,1,211,At Risk Customers
13399.0,99,3,275.4,99,High Risk,2,3,1,231,Loyal Customers
13400.0,217,1,310.83,217,High Risk,1,1,2,112,At Risk Customers
13402.0,7,3,913.9000000000001,7,Low Risk,4,3,3,433,Loyal Customers
13403.0,22,2,154.5,22,Low Risk,3,2,1,321,Regular Customers
13405.0,116,3,641.36,116,High Risk,2,3,2,232,Loyal Customers
13406.0,62,2,568.92,62,Low Risk,2,2,2,222,At Risk Customers
